,Noise Type,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
0,Contrast Adjusted,27.953763205569743,28.04696133790368,0.803499222443274,0.7831392208005703,0.9540755452419032,0.7831392208005703,0.8764658115856429,0.8461244353703784,0.8941356485648629,0.8766182157218982,0.9781958862556122,0.9751392763659207,3.344733430140092,3.466382723678519
1,Contrast Adjusted,28.550408440873966,27.664679660845973,0.919771090275184,0.8720427142433512,0.926084844007856,0.8720427142433512,0.940067444629695,0.938770886014343,0.9369005617280438,0.9362745476025518,0.9830345691693616,0.9747146703275447,2.92643981996072,2.8862823023066566
2,Contrast Adjusted,27.925830729045256,28.0292632205615,0.8824666130516773,0.840585106098647,0.9303056840123061,0.840585106098647,0.895083111810905,0.8751144796827786,0.8818414681458567,0.863629329145666,0.9777527751696449,0.9715417568124073,2.8801799828546573,2.9065703044015345
3,Contrast Adjusted,28.12900612772523,28.077601447230357,0.8127082939172546,0.7701361517192621,0.9404648117771393,0.7701361517192621,0.8865707353497154,0.8747555529621708,0.8701001795980895,0.861598029565533,0.9746040909382505,0.9699388046829134,2.892172488932948,2.9241044176860043
4,Contrast Adjusted,28.092817696411384,27.879028620873015,0.9017936224747095,0.8576234946784754,0.9242901952943976,0.8576234946784754,0.93755158390759,0.9368291743416787,0.9252371052433284,0.9227481811618774,0.9815554600017657,0.972380804778328,2.6411005148218027,2.654761124319295
5,Contrast Adjusted,27.768569254368177,29.645213341844332,0.9306172199619935,0.9015400116223125,0.9262508192588689,0.9015400116223125,0.9415558211722928,0.9411111760047939,0.9232559046298998,0.9211364538025276,0.982820049906207,0.9732922122482909,2.7029021028135842,2.629845820462091
6,Contrast Adjusted,27.98151664168858,28.529769930571423,0.7597794369952917,0.7322444996689789,0.9436034965932899,0.7322444996689789,0.8573239205313212,0.827154213494895,0.8708307080677603,0.8504417184362169,0.9742339135492717,0.9705604900123329,3.065864316183324,3.1241834875031516
7,Contrast Adjusted,28.195500869752724,28.49192854721878,0.892066201640468,0.8396351569350681,0.9242312851322988,0.8396351569350681,0.9388520735905177,0.9387125206418925,0.9234157597695691,0.9237604804015738,0.9828067802230674,0.9743131352940152,2.734378572126974,2.7301930606990856
8,Contrast Adjusted,28.228400927305902,28.136138814053208,0.8486535289905969,0.8075902782048935,0.9315268910249844,0.8075902782048935,0.9302565623383764,0.9181564453198173,0.9120391691801444,0.9007854956735546,0.9782548763942702,0.9715309012585079,2.7615750621473434,2.8060803263463416
9,Contrast Adjusted,28.627659682564875,29.634733561338894,0.8716200900013558,0.8403207318478068,0.9251227100282746,0.8403207318478068,0.9093674423101903,0.8926673207047647,0.8933587300594468,0.8798906477950728,0.9793082312990746,0.9740379499175768,2.9425965187245158,2.947965908027049
10,Contrast Adjusted,28.3500992839391,28.198213747773863,0.855541605778418,0.7948819690147522,0.92364436023609,0.7948819690147522,0.939075346291529,0.9394497282322521,0.9128234418024763,0.913439724643683,0.9841510308822982,0.9734693232786809,2.688670708383778,2.685301075674879
